date,ili,detection_rate,delta_ili,peak_gap,min_temp,max_temp,daily_rain,avg_humidity
2022-03-01,13.036,19.393,-2.443,59.586,0.3,9.7,2.3,70.5
2022-03-02,12.821,18.736,-2.286,58.221,-2.3,8.8,2.327,55.9
2022-03-03,12.607,18.079,-2.129,56.857,0.9,12.4,2.355,52.9
2022-03-04,12.393,17.421,-1.971,55.493,0.6,14.6,2.382,60.5
2022-03-05,12.179,16.764,-1.814,54.129,-0.7,6.7,2.409,38.4
2022-03-06,11.964,16.107,-1.657,52.764,-3.0,6.8,2.436,39.5
2022-03-07,11.75,15.45,-1.5,51.4,-2.7,8.7,2.464,45.8
2022-03-08,11.557,16.207,-1.479,49.3,1.1,12.3,2.491,56.1
2022-03-09,11.364,16.964,-1.457,47.2,1.7,14.8,2.518,69.6
2022-03-10,11.171,17.721,-1.436,45.1,4.2,15.8,2.545,51.4
2022-03-11,10.979,18.479,-1.414,43.0,5.1,18.4,2.573,58.4
2022-03-12,10.786,19.236,-1.393,40.9,6.3,19.5,2.6,72.1
2022-03-13,10.593,19.993,-1.371,38.8,10.7,12.6,42.1,95.5
2022-03-14,10.4,20.75,-1.35,36.7,4.9,13.2,8.7,90.3
2022-03-15,10.9,19.421,-0.657,34.157,2.3,13.3,6.2,72.6
2022-03-16,11.4,18.093,0.036,31.614,3.6,16.8,3.7,62.6
2022-03-17,11.9,16.764,0.729,29.071,7.8,15.1,1.2,62.0
2022-03-18,12.4,15.436,1.421,26.529,5.5,9.6,0.0,60.8
2022-03-19,12.9,14.107,2.114,23.986,0.9,6.1,14.6,84.6
2022-03-20,13.4,12.779,2.807,21.443,2.2,9.3,0.0,66.1
2022-03-21,13.9,11.45,3.5,18.9,-0.3,10.9,2.18,49.5
2022-03-22,14.043,12.764,3.143,18.179,1.1,13.6,4.36,48.9
2022-03-23,14.186,14.079,2.786,17.457,4.9,8.2,6.54,56.8
2022-03-24,14.329,15.393,2.429,16.736,3.9,12.4,8.72,70.6
2022-03-25,14.471,16.707,2.071,16.014,6.3,17.2,10.9,70.0
2022-03-26,14.614,18.021,1.714,15.293,9.5,14.7,19.8,80.9
2022-03-27,14.757,19.336,1.357,14.571,5.0,12.6,14.95,49.1
2022-03-28,14.9,20.65,1.0,13.85,1.5,15.1,10.1,35.6
2022-03-29,15.107,20.471,1.064,13.421,3.3,15.6,5.25,52.9
2022-03-30,15.314,20.293,1.129,12.993,5.9,15.7,0.4,76.5
2022-03-31,15.521,20.114,1.193,12.564,7.6,14.7,0.41,63.5
2022-04-01,15.729,19.936,1.257,12.136,4.5,14.9,0.42,50.5
2022-04-02,15.936,19.757,1.321,11.707,3.7,14.2,0.43,55.0
2022-04-03,16.143,19.579,1.386,11.279,3.5,17.0,0.44,55.0
2022-04-04,16.35,19.4,1.45,10.85,5.1,16.4,0.45,50.3
2022-04-05,16.971,19.586,1.864,10.45,4.9,15.8,0.46,41.1
2022-04-06,17.593,19.771,2.279,10.05,8.0,17.0,0.47,52.3
2022-04-07,18.214,19.957,2.693,9.65,7.4,15.7,0.48,43.5
2022-04-08,18.836,20.143,3.107,9.25,5.1,20.0,0.49,49.0
2022-04-09,19.457,20.329,3.521,8.85,12.4,24.2,0.5,43.8
2022-04-10,20.079,20.514,3.936,8.45,12.7,25.1,0.5,46.0
2022-04-11,20.7,20.7,4.35,8.05,13.4,26.6,0.5,60.4
2022-04-12,20.543,20.564,3.571,7.971,15.9,26.4,0.5,77.9
2022-04-13,20.386,20.429,2.793,7.893,12.0,15.9,1.3,69.3
2022-04-14,20.229,20.293,2.014,7.814,11.4,15.3,1.209,53.4
2022-04-15,20.071,20.157,1.236,7.736,7.5,19.3,1.118,46.8
2022-04-16,19.914,20.021,0.457,7.657,7.1,20.2,1.027,48.5
2022-04-17,19.757,19.886,-0.321,7.579,7.2,21.9,0.936,53.8
2022-04-18,19.6,19.75,-1.1,7.5,11.4,21.6,0.845,46.1
2022-04-19,17.479,19.164,-3.064,9.293,8.9,22.1,0.755,51.9
2022-04-20,15.357,18.579,-5.029,11.086,9.7,22.1,0.664,48.8
2022-04-21,13.236,17.993,-6.993,12.879,9.6,22.7,0.573,48.4
2022-04-22,11.114,17.407,-8.957,14.671,13.2,16.8,0.482,76.8
2022-04-23,8.993,16.821,-10.921,16.464,10.4,25.3,0.391,57.3
2022-04-24,6.871,16.236,-12.886,18.257,15.0,24.5,0.3,72.5
2022-04-25,4.75,15.65,-14.85,20.05,17.0,23.6,1.3,80.5
2022-04-26,5.9,15.007,-11.579,18.643,17.0,28.7,1.0,57.9
2022-04-27,7.05,14.364,-8.307,17.236,12.6,23.9,0.5,31.5
2022-04-28,8.2,13.721,-5.036,15.829,11.6,25.9,0.0,44.0
2022-04-29,9.35,13.079,-1.764,14.421,10.7,16.5,15.5,70.6
2022-04-30,10.5,12.436,1.507,13.014,10.5,17.8,13.625,68.0
2022-05-01,11.65,11.793,4.779,11.607,7.9,19.2,11.75,54.8
2022-05-02,12.8,11.15,8.05,10.2,9.1,19.4,9.875,56.5
2022-05-03,12.429,10.607,6.529,10.343,9.1,20.8,8.0,45.9
2022-05-04,12.057,10.064,5.007,10.486,10.0,25.2,6.125,43.3
2022-05-05,11.686,9.521,3.486,10.629,12.5,25.8,4.25,48.1
2022-05-06,11.314,8.979,1.964,10.771,13.7,25.6,2.375,67.1
2022-05-07,10.943,8.436,0.443,10.914,15.3,23.1,0.5,52.4
2022-05-08,10.571,7.893,-1.079,11.057,11.7,18.2,2.0,51.8
2022-05-09,10.2,7.35,-2.6,11.2,11.0,25.3,1.0,56.4
2022-05-10,9.764,6.643,-2.664,11.621,13.6,26.3,0.0,39.0
2022-05-11,9.329,5.936,-2.729,12.043,16.6,25.2,0.0,50.4
2022-05-12,8.893,5.229,-2.793,12.464,14.1,28.1,0.214,51.5
2022-05-13,8.457,4.521,-2.857,12.886,15.0,25.2,0.429,45.8
2022-05-14,8.021,3.814,-2.921,13.307,11.9,20.0,0.643,45.5
2022-05-15,7.586,3.107,-2.986,13.729,10.5,22.4,0.857,39.8
2022-05-16,7.15,2.4,-3.05,14.15,10.9,23.7,1.071,56.3
2022-05-17,6.964,2.707,-2.8,14.336,13.0,27.4,1.286,60.1
2022-05-18,6.779,3.014,-2.55,14.521,15.7,25.4,1.5,59.4
2022-05-19,6.593,3.321,-2.3,14.707,16.1,24.2,1.786,53.6
2022-05-20,6.407,3.629,-2.05,14.893,15.6,25.8,2.071,52.8
2022-05-21,6.221,3.936,-1.8,15.079,16.1,26.0,2.357,70.8
2022-05-22,6.036,4.243,-1.55,15.264,15.7,25.8,2.643,70.9
2022-05-23,5.85,4.55,-1.3,15.45,17.8,30.7,2.929,63.5
2022-05-24,5.729,4.657,-1.236,15.571,16.7,30.2,3.214,56.8
2022-05-25,5.607,4.764,-1.171,15.693,16.7,26.7,3.5,66.6
2022-05-26,5.486,4.871,-1.107,15.814,14.1,23.5,0.0,59.9
2022-05-27,5.364,4.979,-1.043,15.936,16.0,25.6,0.0,62.5
2022-05-28,5.243,5.086,-0.979,16.057,15.0,29.3,0.0,54.1
2022-05-29,5.121,5.193,-0.914,16.179,19.3,29.7,0.0,66.4
2022-05-30,5.0,5.3,-0.85,16.3,17.2,24.7,0.0,71.0
2022-05-31,4.5,4.543,-1.229,16.714,14.2,27.2,0.0,42.4
2022-06-01,4.0,3.786,-1.607,17.129,16.2,28.6,0.0,41.6
2022-06-02,3.5,3.029,-1.986,17.543,17.1,26.9,0.0,67.4
2022-06-03,3.0,2.271,-2.364,17.957,18.7,32.6,0.0,62.8
2022-06-04,2.5,1.514,-2.743,18.371,20.3,29.7,0.0,57.0
2022-06-05,2.0,0.757,-3.121,18.786,20.2,27.0,0.0,59.8
2022-06-06,1.5,0.0,-3.5,19.2,16.7,24.5,4.3,69.0
2022-06-07,1.571,0.0,-2.929,18.971,15.1,25.1,0.0,54.5
2022-06-08,1.643,0.0,-2.357,18.743,16.2,25.8,1.3,61.6
2022-06-09,1.714,0.0,-1.786,18.514,18.5,24.5,2.6,76.1
2022-06-10,1.786,0.0,-1.214,18.286,17.2,26.6,1.2,75.8
2022-06-11,1.857,0.0,-0.643,18.057,17.7,32.7,6.8,59.6
2022-06-12,1.929,0.0,-0.071,17.829,18.9,31.5,12.4,58.9
2022-06-13,2.0,0.0,0.5,17.6,19.6,29.2,18.0,68.5
2022-06-14,2.043,0.0,0.471,16.586,17.7,27.1,0.0,56.4
2022-06-15,2.086,0.0,0.443,15.571,14.9,20.1,18.5,92.4
2022-06-16,2.129,0.0,0.414,14.557,17.6,24.8,0.7,78.4
2022-06-17,2.171,0.0,0.386,13.543,16.5,28.1,0.35,76.4
2022-06-18,2.214,0.0,0.357,12.529,22.0,25.1,0.0,79.6
2022-06-19,2.257,0.0,0.329,11.514,22.3,25.1,20.6,81.6
2022-06-20,2.3,0.0,0.3,10.5,22.0,29.0,41.2,76.6
2022-06-21,2.286,0.0,0.243,10.514,21.2,32.6,61.8,72.6
2022-06-22,2.271,0.0,0.186,10.529,21.9,31.0,82.4,71.1
2022-06-23,2.257,0.0,0.129,10.543,23.3,26.4,103.0,89.1
2022-06-24,2.243,0.0,0.071,10.557,20.6,24.9,19.1,90.9
2022-06-25,2.229,0.0,0.014,10.571,21.5,30.5,14.767,80.4
2022-06-26,2.214,0.0,-0.043,10.586,24.8,28.1,10.433,82.1
2022-06-27,2.2,0.0,-0.1,10.6,25.4,28.1,6.1,84.4
2022-06-28,2.3,0.0,0.014,10.129,25.7,27.9,6.3,81.9
2022-06-29,2.4,0.0,0.129,9.657,24.4,26.1,37.8,95.5
2022-06-30,2.5,0.0,0.243,9.186,21.2,24.5,176.2,99.3
2022-07-01,2.6,0.0,0.357,8.714,21.9,30.9,132.15,83.3
2022-07-02,2.7,0.0,0.471,8.243,24.0,33.8,88.1,72.8
2022-07-03,2.8,0.0,0.586,7.771,24.4,34.2,44.05,68.6
2022-07-04,2.9,0.0,0.7,7.3,26.4,32.6,0.0,71.8
2022-07-05,2.957,1.243,0.657,6.807,26.7,33.1,0.0,73.8
2022-07-06,3.014,2.486,0.614,6.314,26.2,33.3,16.1,76.0
2022-07-07,3.071,3.729,0.571,5.821,26.4,31.0,0.0,82.3
2022-07-08,3.129,4.971,0.529,5.329,24.0,27.9,1.7,84.4
2022-07-09,3.186,6.214,0.486,4.836,24.0,30.9,0.1,82.1
2022-07-10,3.243,7.457,0.443,4.343,24.6,35.1,0.0,68.0
2022-07-11,3.3,8.7,0.4,3.85,24.7,30.6,9.0,75.0
2022-07-12,3.371,9.314,0.414,3.593,23.2,29.4,61.75,73.1
2022-07-13,3.443,9.929,0.429,3.336,24.0,27.1,114.5,93.9
2022-07-14,3.514,10.543,0.443,3.079,23.3,29.9,0.9,84.6
2022-07-15,3.586,11.157,0.457,2.821,23.0,30.3,17.45,76.5
2022-07-16,3.657,11.771,0.471,2.564,23.2,28.2,34.0,83.4
2022-07-17,3.729,12.386,0.486,2.307,22.5,29.7,0.0,78.9
2022-07-18,3.8,13.0,0.5,2.05,23.1,30.1,0.367,76.0
2022-07-19,3.929,11.671,0.557,1.8,24.3,31.1,0.733,74.1
2022-07-20,4.057,10.343,0.614,1.55,24.3,30.4,1.1,76.1
2022-07-21,4.186,9.014,0.671,1.3,20.8,25.2,10.4,87.6
2022-07-22,4.314,7.686,0.729,1.05,22.9,27.5,5.2,81.5
2022-07-23,4.443,6.357,0.786,0.8,22.3,28.0,9.9,83.6
2022-07-24,4.571,5.029,0.843,0.55,22.0,28.4,1.2,86.9
2022-07-25,4.7,3.7,0.9,0.3,23.6,32.0,1.167,75.0
2022-07-26,4.714,3.814,0.786,0.243,24.4,33.1,1.133,72.5
2022-07-27,4.729,3.929,0.671,0.186,26.4,33.4,1.1,66.3
2022-07-28,4.743,4.043,0.557,0.129,25.1,34.4,1.067,63.8
2022-07-29,4.757,4.157,0.443,0.071,27.3,34.3,1.033,68.1
2022-07-30,4.771,4.271,0.329,0.014,27.3,36.1,1.0,68.4
2022-07-31,4.786,4.386,0.214,-0.043,25.4,29.0,47.2,85.8
2022-08-01,4.8,4.5,0.1,-0.1,25.4,32.4,30.0,82.4
2022-08-02,4.7,4.371,-0.014,0.014,25.5,28.5,33.5,90.0
2022-08-03,4.6,4.243,-0.129,0.129,25.2,30.0,51.1,90.1
2022-08-04,4.5,4.114,-0.243,0.243,26.0,32.9,0.0,79.3
2022-08-05,4.4,3.986,-0.357,0.357,27.0,32.7,0.0,76.6
2022-08-06,4.3,3.857,-0.471,0.471,27.4,30.3,13.6,85.3
2022-08-07,4.2,3.729,-0.586,0.586,27.2,31.7,0.9,82.1
2022-08-08,4.1,3.6,-0.7,0.7,24.6,28.4,129.6,91.6
2022-08-09,4.1,3.571,-0.6,0.7,22.0,26.5,123.1,96.0
2022-08-10,4.1,3.543,-0.5,0.7,21.4,28.8,7.6,85.3
2022-08-11,4.1,3.514,-0.4,0.7,23.4,27.5,38.8,87.9
2022-08-12,4.1,3.486,-0.3,0.7,23.0,32.4,21.4,73.8
2022-08-13,4.1,3.457,-0.2,0.7,24.7,27.5,4.0,82.8
2022-08-14,4.1,3.429,-0.1,0.7,24.5,31.5,3.0,83.0
2022-08-15,4.1,3.4,0.0,0.7,26.6,29.8,0.9,83.0
2022-08-16,4.329,2.914,0.229,0.471,24.1,30.0,0.0,75.4
2022-08-17,4.557,2.429,0.457,0.243,22.8,30.5,0.0,76.6
2022-08-18,4.786,1.943,0.686,0.014,22.4,29.8,33.05,75.8
2022-08-19,5.014,1.457,0.914,-0.214,23.3,27.5,66.1,86.1
2022-08-20,5.243,0.971,1.143,-0.443,25.7,32.0,0.0,80.0
2022-08-21,5.471,0.486,1.371,-0.671,24.7,32.0,1.6,75.3
2022-08-22,5.7,0.0,1.6,-0.9,22.9,30.2,3.2,75.6
2022-08-23,5.586,1.243,1.257,-0.657,22.4,30.2,2.2,75.0
2022-08-24,5.471,2.486,0.914,-0.414,22.4,27.9,1.9,66.9
2022-08-25,5.357,3.729,0.571,-0.171,21.1,24.0,1.6,78.0
2022-08-26,5.243,4.971,0.229,0.071,19.9,28.4,9.6,75.3
2022-08-27,5.129,6.214,-0.114,0.314,17.6,25.5,17.6,63.1
2022-08-28,5.014,7.457,-0.457,0.557,16.1,28.4,9.9,59.4
2022-08-29,4.9,8.7,-0.8,0.8,19.5,22.5,2.2,74.0
2022-08-30,4.943,7.457,-0.643,0.757,17.9,20.3,35.8,96.3
2022-08-31,4.986,6.214,-0.486,0.714,19.6,24.9,0.0,83.3
2022-09-01,5.029,4.971,-0.329,0.671,18.3,30.4,8.45,70.8
2022-09-02,5.071,3.729,-0.171,0.629,20.3,29.8,16.9,61.8
2022-09-03,5.114,2.486,-0.014,0.586,20.5,29.2,25.35,63.0
2022-09-04,5.157,1.243,0.143,0.543,19.8,24.0,33.8,88.6
2022-09-05,5.2,0.0,0.3,0.5,17.7,22.7,120.0,95.9
2022-09-06,5.2,0.9,0.257,0.5,17.0,26.3,25.3,78.0
2022-09-07,5.2,1.8,0.214,0.5,17.9,28.1,20.26,65.3
2022-09-08,5.2,2.7,0.171,0.5,16.7,29.5,15.22,65.5
2022-09-09,5.2,3.6,0.129,0.5,18.9,30.8,10.18,59.1
2022-09-10,5.2,4.5,0.086,0.5,19.0,28.4,5.14,52.3
2022-09-11,5.2,5.4,0.043,0.5,20.6,26.4,0.1,68.6
2022-09-12,5.2,6.3,0.0,0.5,20.3,27.5,0.05,76.1
2022-09-13,5.286,5.4,0.086,0.414,21.8,26.4,0.0,73.0
2022-09-14,5.371,4.5,0.171,0.329,22.7,27.9,0.0,56.9
2022-09-15,5.457,3.6,0.257,0.243,22.0,28.3,0.1,66.9
2022-09-16,5.543,2.7,0.343,0.157,23.4,29.9,14.6,78.6
2022-09-17,5.629,1.8,0.429,0.071,23.3,29.4,4.3,83.1
2022-09-18,5.714,0.9,0.514,-0.014,23.0,32.5,4.133,75.3
2022-09-19,5.8,0.0,0.6,-0.1,19.5,29.6,3.967,63.1
2022-09-20,5.814,0.986,0.529,-0.1,16.1,24.6,3.8,57.0
2022-09-21,5.829,1.971,0.457,-0.1,13.0,25.6,3.633,56.9
2022-09-22,5.843,2.957,0.386,-0.1,14.2,24.7,3.467,60.1
2022-09-23,5.857,3.943,0.314,-0.1,14.7,22.2,3.3,68.9
2022-09-24,5.871,4.929,0.243,-0.1,12.3,24.2,4.689,64.6
2022-09-25,5.886,5.914,0.171,-0.1,15.4,25.2,6.078,63.3
2022-09-26,5.9,6.9,0.1,-0.1,14.8,25.4,7.467,58.5
2022-09-27,6.357,5.914,0.543,-0.543,14.0,28.0,8.856,59.0
2022-09-28,6.814,4.929,0.986,-0.986,16.1,26.1,10.244,71.0
2022-09-29,7.271,3.943,1.429,-1.429,16.4,26.5,11.633,73.5
2022-09-30,7.729,2.957,1.871,-1.871,14.8,27.7,13.022,68.0
2022-10-01,8.186,1.971,2.314,-2.314,14.4,27.6,14.411,63.3
2022-10-02,8.643,0.986,2.757,-2.757,17.2,21.6,15.8,78.9
2022-10-03,9.1,0.0,3.2,-3.2,17.5,23.4,76.0,98.5
2022-10-04,8.871,0.686,2.514,-2.514,14.2,23.0,11.8,83.8
2022-10-05,8.643,1.371,1.829,-1.829,14.1,21.6,0.1,74.8
2022-10-06,8.414,2.057,1.143,-1.143,12.7,19.1,0.0,76.6
2022-10-07,8.186,2.743,0.457,-0.457,11.0,18.6,6.8,69.5
2022-10-08,7.957,3.429,-0.229,0.229,11.1,21.6,13.6,64.6
2022-10-09,7.729,4.114,-0.914,0.914,10.7,14.5,20.4,85.8
2022-10-10,7.5,4.8,-1.6,1.6,8.2,11.9,0.0,72.9
2022-10-11,7.686,4.114,-1.186,1.414,7.4,16.4,0.0,69.1
2022-10-12,7.871,3.429,-0.771,1.229,6.5,20.6,0.0,68.1
2022-10-13,8.057,2.743,-0.357,1.043,10.7,22.7,0.0,69.6
2022-10-14,8.243,2.057,0.057,0.857,12.4,23.0,0.0,73.4
2022-10-15,8.429,1.371,0.471,0.671,12.6,24.4,0.0,68.5
2022-10-16,8.614,0.686,0.886,0.486,15.1,20.5,0.0,73.9
2022-10-17,8.8,0.0,1.3,0.3,7.4,15.1,0.0,50.3
2022-10-18,9.114,0.871,1.429,-0.014,5.0,14.2,0.0,52.1
2022-10-19,9.429,1.743,1.557,-0.329,4.4,16.8,0.0,57.8
2022-10-20,9.743,2.614,1.686,-0.643,6.0,19.7,0.0,64.4
2022-10-21,10.057,3.486,1.814,-0.957,8.8,20.9,0.0,68.8
2022-10-22,10.371,4.357,1.943,-1.271,10.5,20.8,0.0,76.3
2022-10-23,10.686,5.229,2.071,-1.586,10.4,18.6,0.0,65.0
2022-10-24,11.0,6.1,2.2,-1.9,7.5,14.8,0.0,52.6
2022-10-25,11.471,5.229,2.357,-2.1,5.9,17.6,0.0,56.5
2022-10-26,11.943,4.357,2.514,-2.3,8.0,17.8,0.0,58.3
2022-10-27,12.414,3.486,2.671,-2.5,8.6,18.9,0.0,71.8
2022-10-28,12.886,2.614,2.829,-2.7,8.2,20.6,0.0,70.1
2022-10-29,13.357,1.743,2.986,-2.9,10.2,21.3,0.0,65.9
2022-10-30,13.829,0.871,3.143,-3.1,10.4,21.3,0.0,64.5
2022-10-31,14.3,0.0,3.3,-3.3,11.2,21.1,0.0,69.8
2022-11-01,15.057,1.243,3.586,-3.586,9.4,17.8,0.0,73.5
2022-11-02,15.814,2.486,3.871,-3.871,5.5,17.9,0.0,57.1
2022-11-03,16.571,3.729,4.157,-4.157,5.6,13.4,0.0,58.1
2022-11-04,17.329,4.971,4.443,-4.443,1.6,9.8,0.0,41.8
2022-11-05,18.086,6.214,4.729,-4.729,0.8,13.6,0.0,51.3
2022-11-06,18.843,7.457,5.014,-5.014,3.7,16.4,0.0,60.5
2022-11-07,19.6,8.7,5.3,-5.3,6.1,16.6,0.0,64.5
2022-11-08,19.3,8.914,4.243,-4.243,9.7,17.9,11.58,68.3
2022-11-09,19.0,9.129,3.186,-3.186,6.7,16.0,23.16,76.0
2022-11-10,18.7,9.343,2.129,-2.129,8.8,19.1,34.74,74.5
2022-11-11,18.4,9.557,1.071,-1.071,10.9,22.1,46.32,62.5
2022-11-12,18.1,9.771,0.014,-0.014,11.6,22.0,57.9,80.0
2022-11-13,17.8,9.986,-1.043,1.043,8.7,17.3,39.133,85.6
2022-11-14,17.5,10.2,-2.1,2.1,5.9,13.8,20.367,74.8
2022-11-15,17.6,12.243,-1.7,2.0,4.0,12.3,1.6,77.4
2022-11-16,17.7,14.286,-1.3,1.9,5.5,13.0,1.371,71.3
2022-11-17,17.8,16.329,-0.9,1.8,5.4,16.6,1.143,64.6
2022-11-18,17.9,18.371,-0.5,1.7,5.3,18.1,0.914,69.6
2022-11-19,18.0,20.414,-0.1,1.6,8.7,19.2,0.686,55.8
2022-11-20,18.1,22.457,0.3,1.5,9.5,20.2,0.457,58.3
2022-11-21,18.2,24.5,0.7,1.4,9.3,16.2,0.229,70.5
2022-11-22,17.957,23.929,0.357,1.643,7.0,13.7,0.0,69.9
2022-11-23,17.714,23.357,0.014,1.886,6.8,15.2,0.0,56.0
2022-11-24,17.471,22.786,-0.329,2.129,5.9,14.1,0.85,65.6
2022-11-25,17.229,22.214,-0.671,2.371,7.1,17.8,1.7,67.1
2022-11-26,16.986,21.643,-1.014,2.614,1.0,12.9,7.633,52.4
2022-11-27,16.743,21.071,-1.357,2.857,-1.1,11.5,13.567,43.1
2022-11-28,16.5,20.5,-1.7,3.1,7.5,15.0,19.5,65.5
2022-11-29,17.614,20.329,-0.343,1.986,-1.6,15.0,3.8,67.0
2022-11-30,18.729,20.157,1.014,0.871,-8.1,-1.6,3.125,49.1
2022-12-01,19.843,19.986,2.371,-0.243,-9.4,-1.2,2.45,43.4
2022-12-02,20.957,19.814,3.729,-1.357,-7.6,3.0,1.775,42.0
2022-12-03,22.071,19.643,5.086,-2.471,-0.3,7.0,1.1,70.5
2022-12-04,23.186,19.471,6.443,-3.586,-5.2,-0.2,0.767,38.9
2022-12-05,24.3,19.3,7.8,-4.7,-7.0,1.9,0.433,41.9
2022-12-06,26.071,18.286,8.457,-5.8,-3.9,5.3,0.1,62.8
2022-12-07,27.843,17.271,9.114,-6.9,1.2,9.0,0.1,60.4
2022-12-08,29.614,16.257,9.771,-8.0,0.1,9.1,0.05,57.5
2022-12-09,31.386,15.243,10.429,-9.1,0.9,10.2,0.0,60.8
2022-12-10,33.157,14.229,11.086,-10.2,-0.6,6.7,1.8,46.5
2022-12-11,34.929,13.214,11.743,-11.3,-1.5,6.8,3.6,52.5
2022-12-12,36.7,12.2,12.4,-12.4,-2.0,6.3,5.4,73.4
2022-12-13,37.071,14.829,11.0,-11.0,-6.4,3.1,0.6,70.8
2022-12-14,37.443,17.457,9.6,-9.6,-11.0,-4.9,1.5,50.1
2022-12-15,37.814,20.086,8.2,-8.2,-8.5,-1.3,2.4,79.1
2022-12-16,38.186,22.714,6.8,-6.8,-9.6,-2.2,1.3,56.9
2022-12-17,38.557,25.343,5.4,-5.4,-9.8,-3.2,0.2,52.0
2022-12-18,38.929,27.971,4.0,-4.0,-12.4,-5.6,1.05,47.1
2022-12-19,39.3,30.6,2.6,-2.6,-12.0,-2.5,1.9,55.6
2022-12-20,42.221,33.086,3.929,-3.929,-9.5,2.9,2.75,55.8
2022-12-21,45.143,35.571,5.257,-5.257,-2.6,2.6,3.6,82.4
2022-12-22,48.064,38.057,6.586,-6.586,-11.3,-2.6,3.1,60.5
2022-12-23,50.986,40.543,7.914,-7.914,-13.7,-8.6,2.6,60.5
2022-12-24,53.907,43.029,9.243,-9.243,-13.5,-2.0,2.1,54.9
2022-12-25,56.829,45.514,10.571,-10.571,-9.6,0.2,1.6,66.5
2022-12-26,59.75,48.0,11.9,-11.9,-7.9,1.7,1.1,68.4
2022-12-27,59.743,46.543,9.714,-9.714,-7.3,3.3,0.6,69.8
2022-12-28,59.736,45.086,7.529,-7.529,-6.0,0.1,0.1,58.1
2022-12-29,59.729,43.629,5.343,-5.343,-7.8,2.1,0.0,56.3
2022-12-30,59.721,42.171,3.157,-3.157,-4.4,2.3,0.0,65.6
2022-12-31,59.714,40.714,0.971,-0.971,-5.1,2.1,0.0,65.5
2023-01-01,59.707,39.257,-1.214,1.214,-4.3,3.8,0.65,55.0
2023-01-02,59.7,37.8,-3.4,3.4,-7.4,-0.4,1.3,46.0
2023-01-03,58.357,36.571,-4.257,4.743,-9.0,0.6,1.95,49.0
2023-01-04,57.014,35.343,-5.114,6.086,-5.7,3.3,2.6,51.0
2023-01-05,55.671,34.114,-5.971,7.429,-5.6,3.6,3.25,58.1
2023-01-06,54.329,32.886,-6.829,8.771,-4.7,5.7,3.9,71.9
2023-01-07,52.986,31.657,-7.686,10.114,-1.4,3.8,0.1,80.9
2023-01-08,51.643,30.429,-8.543,11.457,-3.7,6.3,0.08,69.3
2023-01-09,50.3,29.2,-9.4,12.8,-1.3,7.0,0.06,60.1
2023-01-10,48.486,26.371,-9.871,14.614,-3.9,9.1,0.04,59.9
2023-01-11,46.671,23.543,-10.343,16.429,-2.0,9.2,0.02,61.9
2023-01-12,44.857,20.714,-10.814,18.243,-0.6,12.5,0.0,46.6
2023-01-13,43.043,17.886,-11.286,20.057,5.1,10.1,37.3,99.1
2023-01-14,41.229,15.057,-11.757,21.871,3.8,8.4,1.6,92.9
2023-01-15,39.414,12.229,-12.229,23.686,-3.5,3.8,3.2,93.9
2023-01-16,37.6,9.4,-12.7,25.5,-6.8,-1.2,0.0,63.1
2023-01-17,37.471,10.257,-11.014,25.629,-7.0,-0.4,0.0,65.1
2023-01-18,37.343,11.114,-9.329,25.757,-4.6,2.2,0.0,60.5
2023-01-19,37.214,11.971,-7.643,25.886,-6.0,4.3,1.0,69.3
2023-01-20,37.086,12.829,-5.957,26.014,-7.7,2.0,0.667,52.4
2023-01-21,36.957,13.686,-4.271,26.143,-10.5,1.5,0.333,55.4
2023-01-22,36.829,14.543,-2.586,26.271,-2.8,2.6,0.0,62.8
2023-01-23,36.7,15.4,-0.9,26.4,-6.9,4.6,0.0,66.6
2023-01-24,34.686,13.5,-2.786,28.414,-17.0,-6.9,0.0,51.9
2023-01-25,32.671,11.6,-4.671,30.429,-17.3,-5.4,0.0,45.1
2023-01-26,30.657,9.7,-6.557,32.443,-9.0,-3.5,0.8,80.1
2023-01-27,28.643,7.8,-8.443,34.457,-9.6,-3.8,0.4,56.5
2023-01-28,26.629,5.9,-10.329,36.471,-11.2,-0.6,0.0,54.9
2023-01-29,24.614,4.0,-12.214,38.486,-8.0,4.9,0.0,58.3
2023-01-30,22.6,2.1,-14.1,40.5,-4.4,4.2,0.0,55.9
2023-01-31,22.114,3.486,-12.571,40.986,-3.5,7.8,0.0,69.1
2023-02-01,21.629,4.871,-11.043,41.471,-3.0,6.0,0.0,68.4
2023-02-02,21.143,6.257,-9.514,41.957,-5.1,1.4,0.0,50.3
2023-02-03,20.657,7.643,-7.986,42.443,-3.9,3.4,0.0,47.4
2023-02-04,20.171,9.029,-6.457,42.929,-5.2,6.0,0.0,49.8
2023-02-05,19.686,10.414,-4.929,43.414,-3.3,7.1,0.0,71.0
2023-02-06,19.2,11.8,-3.4,43.9,-1.7,8.8,0.0,72.3
2023-02-07,19.486,10.443,-2.629,43.614,-0.6,9.5,0.0,72.9
2023-02-08,19.771,9.086,-1.857,43.329,-1.3,7.8,0.0,62.1
2023-02-09,20.057,7.729,-1.086,43.043,-2.8,9.9,0.0,49.9
2023-02-10,20.343,6.371,-0.314,42.757,1.1,6.2,0.6,79.6
2023-02-11,20.629,5.014,0.457,42.471,-1.2,8.5,0.5,73.0
2023-02-12,20.914,3.657,1.229,42.186,-0.9,7.6,0.4,70.0
